scenario,users_per_cohort,day,bps_1nft,bps_3nft,nft_count_1,nft_count_3,effective_stake_1,effective_stake_3,share_1,share_3,reward_per_user_1,reward_per_user_3,cum_reward_per_user_1,cum_reward_per_user_3,raw_stake_1,raw_stake_3,daily_emission,cumulative_emission
B,100,58,1624,4524,58,174,32610.945003827757,51012.534330440765,0.38997354885787366,0.6100264511421263,385.9355700543631,603.7099358643416,28120.774699293663,35406.633600447625,28440.774699293663,35726.633600447625,98964.55059187047,6352740.829974129
B,100,59,1652,4602,59,177,33139.19067961698,52168.03038337362,0.3884687634490766,0.6115312365509235,383.286350452151,603.3730325290886,28504.061049745815,36010.006632976714,28824.061049745815,36330.006632976714,98665.93829812396,6451406.768272253
B,100,60,1680,4680,60,180,33666.503306103106,53332.44973720981,0.3869759592318548,0.6130240407681452,380.66512658510044,603.0267992407794,28884.726176330914,36613.0334322175,29204.726176330914,36933.0334322175,98369.19258258799,6549775.96085484
B,100,61,1708,4758,61,183,34192.89340724824,54505.77073926658,0.3854950211061522,0.6145049788938478,378.07134132322005,602.6711342562819,29262.797517654133,37215.70456647378,29582.797517654133,37535.70456647378,98074.24755795019,6647850.208412791
B,100,62,1736,4836,62,186,34718.37116671889,55687.971294820505,0.3840258351507667,0.6159741648492333,375.5044543458204,602.3059427031154,29638.301971999954,37818.0105091769,29958.301971999954,38138.0105091769,97781.03970489358,6745631.248117684
B,100,63,1764,4914,63,189,35242.94643986075,56879.02887338643,0.38256828861976,0.61743171138024,372.96394149935907,601.9311363047848,30011.265913499312,38419.94164548168,30331.265913499312,38739.94164548168,97489.50778041438,6843120.755898098
B,100,64,1792,4992,64,192,35766.62876519839,58078.92051490614,0.38112226993785625,0.6188777300621437,370.44929418540994,601.5466331211035,30381.715207684723,39021.48827860279,30701.715207684723,39341.48827860279,97199.59273065135,6940320.34862875
B,100,65,1820,5070,65,195,36289.42737548334,59287.6228358544,0.37968766869495346,0.6203123313050465,367.96001877747193,601.1523573031332,30749.675226462194,39622.64063590592,31069.675226462194,39942.64063590592,96911.2376080605,7037231.58623681
B,100,66,1848,5148,66,198,36811.35120831241,60505.11203527029,0.37826437563985194,0.6217356243601482,365.4956360644568,600.7482388608618,31115.17086252665,40223.38887476678,31435.17086252665,40543.38887476678,96624.38749253184,7133855.973729342
B,100,67,1876,5226,67,201,37332.40891633665,61731.3639007199,0.3768522826732968,0.6231477173267032,363.05568071975904,600.3342134433648,31478.226543246412,40823.72308821014,31798.226543246412,41143.72308821014,96338.98941631238,7230194.963145655
B,100,68,1904,5304,68,204,37852.60887708053,62966.3538141968,0.3754512828404201,0.6245487171595798,360.63970079404714,599.9102221298588,31838.86624404046,41423.63331034,32158.86624404046,41743.63331034,96054.9922923906,7326249.955438045
B,100,69,1932,5382,69,207,38371.95920238908,64210.056757964994,0.37406127032265657,0.6259387296773433,358.2472572308127,599.4762112314445,32197.113501271273,42023.109521571445,32517.113501271273,42343.109521571445,95772.34684622573,7422022.3022842705
B,100,70,1960,5460,70,210,38890.467747520444,65462.447320349456,0.37268214042920167,0.6273178595707983,355.8779234031164,599.0321321022733,32552.99142467439,42622.141653673716,32872.99142467439,42942.141653673716,95491.00555053898,7517513.30783481
B,100,71,1988,5538,71,213,39408.142119899654,66723.49970147821,0.3713137895880713,0.6286862104119286,353.531284670602,598.577940959836,32906.522709344994,43220.71959463355,33226.52270934499,43540.71959463355,95210.92256304382,7612724.230397853
B,100,72,2016,5616,72,216,39924.989687548936,67993.18771897974,0.36995611533681827,0.6300438846631817,351.2069379556766,598.1135987137285,33257.72964730067,43818.83319334728,33577.729647300665,44138.83319334728,94932.05366694051,7707656.284064794
B,100,73,2044,5694,73,219,40441.01758720892,69271.48481363921,0.3686090163129511,0.6313909836870489,348.90449133750894,597.6390708017501,33606.63413863818,44416.47226414903,33926.634138638176,44736.47226414903,94654.3562139259,7802310.64027872
B,100,74,2072,5772,74,222,40956.232732164004,70558.36405501585,0.3672723922441021,0.6327276077558979,346.623563663638,597.1543270340647,33953.257702301824,45013.62659118309,34273.25770230182,45333.62659118309,94377.78906977028,7896688.42934849
B,100,75,2100,5850,75,225,41470.641819785196,71853.7981470252,0.3659461439379784,0.6340538560620215,344.36378417729554,596.6593414432308,34297.62148647912,45610.28593262632,34617.62148647911,45930.28593262632,94102.31256205264,7990790.741910543
B,100,76,2128,5928,76,228,41984.25133880187,73157.7594334872,0.3646301732721356,0.6353698267278644,342.12479216062195,596.1540921413715,34639.74627863974,46206.44002476769,34959.74627863973,46526.44002476769,93827.88843019935,8084618.630340743
B,100,77,2156,6006,77,231,42497.06757631445,74470.21990364317,0.3633243831836003,0.6366756168163997,339.90623659225525,595.6385611828199,34979.652515231995,46802.07858595051,35299.65251523199,47122.07858595051,93554.47977750751,8178173.11011825
B,100,78,2184,6084,78,234,43009.09662455865,75791.1511976428,0.36202867765837343,0.6379713223416266,337.70777581904645,595.1127344326932,35317.360291051045,47397.19132038321,35637.36029105104,47717.19132038321,93282.05102517396,8271455.161143424
B,100,79,2212,6162,79,237,43520.34438743153,77120.52461200334,0.36074296172083603,0.639257038279164,335.52907724076744,594.5766014402749,35652.88936829181,47991.767921823484,35972.889368291806,48311.767921823484,93010.56786810423,8364465.729011528
B,100,80,2240,6240,80,240,44030.81658678917,78458.31110504134,0.3594671414230819,0.6405328585769182,333.3698170077864,594.0301553179743,35986.2591852996,48585.79807714146,36306.25918529959,48905.79807714146,92739.99723257606,8457205.726244105
B,100,81,2268,6318,81,243,44540.51876852554,79804.48130227944,0.3582011238341961,0.6417988761658039,331.2296797302682,593.4733926240987,36317.48886502987,49179.271469765554,36637.48886502986,49499.271469765554,92470.30723543669,8549676.033479542
B,100,82,2296,6396,82,246,45049.45630844072,81159.0055018276,0.3569448170294989,0.6430551829705011,329.1083581993238,592.9063132509283,36646.59722322919,49772.17778301648,36966.59722322918,50092.17778301648,92201.4671450252,8641877.500624567
B,100,83,2324,6474,83,249,45557.63441790764,82521.85367974134,0.35569813007976797,0.644301869920232,327.0055531185573,592.3289203160481,36973.60277634775,50364.506703332525,37293.60277634774,50684.506703332525,91933.44734346055,8733810.947968028
B,100,84,2352,6552,84,252,46065.05814934473,83892.995495356,0.3544609730404586,0.6455390269595414,324.9209728463468,591.7412200582016,37298.52374919409,50956.24792339073,37618.523749194086,51276.24792339073,91666.21929045484,8825477.167258482
B,100,85,2380,6630,85,255,46571.732401502275,85272.40029659879,0.353233256940929,0.6467667430590709,322.85433314786724,591.1432217365472,37621.37808234196,51547.39114512727,37941.37808234195,51867.39114512727,91399.75548844144,8916876.922746925
B,100,86,2408,6708,86,258,47077.66192456989,86660.03712527864,0.35201489377368805,0.647985106226312,320.8053569565893,590.5349375334403,37942.18343929855,52137.92608266071,38262.18343929854,52457.92608266071,91134.02944900295,9008010.952195928
B,100,87,2436,6786,87,261,47582.85132511167,88055.87472235426,0.3508057964836705,0.6491942035163295,318.7737741447658,589.9163824604551,38260.95721344331,52727.84246512117,38580.957213443304,53047.84246512117,90869.0156605221,9098879.96785645
B,100,88,2464,6864,88,264,48087.30507083573,89459.88153318033,0.349605878957554,0.650394121042446,316.75932130272645,589.287574267884,38577.71653474604,53317.13003938905,38897.71653474603,53637.13003938905,90604.68955706105,9189484.65741351
B,100,89,2492,6942,89,267,48591.02749520475,90872.02571273292,0.34841505601312295,0.651584943986877,314.761741526117,588.64853335667,38892.47827627216,53905.778572745716,39212.47827627215,54225.778572745716,90341.0274882787,9279825.684901789
B,100,90,2520,7020,90,270,49094.02280189274,92292.2751308132,0.34723324338868733,0.6527667566113127,312.78078421117016,587.9992826934504,39205.25906048333,54493.77785543917,39525.259060483324,54813.77785543917,90078.00669046205,9369903.69159225
B,100,91,2548,7098,91,273,49596.29506909447,93720.59737722989,0.34606035773256444,0.6539396422674356,310.8162048576935,587.339847728637,39516.07526534102,55081.11770316781,39836.075265341016,55401.11770316781,89815.60525863305,9459719.296850882
B,100,92,2576,7176,92,276,50097.848253692864,95156.95976696102,0.34489631659262815,0.6551036834073719,308.8677648788623,586.6702563162997,39824.94303021989,55667.78795948411,40144.94303021988,55987.78795948411,89553.8021195162,9549273.098970398
B,100,93,2604,7254,93,279,50598.686195289134,96601.32934529388,0.3437410384059307,0.6562589615940694,306.9352314182467,585.9905386371191,40131.878261638136,56253.778498121224,40451.87826163813,56573.778498121224,89292.57700553657,9638565.675975936
B,100,94,2632,7332,94,282,51098.81262010128,98053.67289294371,0.34259444248840315,0.6574055575115968,305.01837717333086,585.3007271234522,40436.896638811464,56839.07922524468,40756.89663881146,57159.07922524468,89031.91042967832,9727597.586405614
B,100,95,2660,7410,95,285,51598.231144735306,99513.95693115098,0.34145644902463756,0.6585435509753624,303.1169802253058,584.6008563865151,40740.01361903677,57423.680081631195,41060.01361903676,57743.680081631195,88771.7836611821,9816369.370066797
B,100,96,2688,7488,96,288,52096.94527983384,100982.14772675664,0.34032697905775366,0.6596730209422463,301.2308238751337,583.8909631460906,41041.244442911906,58007.57104477729,41361.2444429119,58327.57104477729,88512.17870212243,9904881.548768919
B,100,97,2716,7566,97,291,52594.95843360677,102458.2112972558,0.33920595447935564,0.6607940455206444,299.3596964851029,583.1710861616451,41340.60413939701,58590.74213093893,41660.604139397,58910.74213093893,88253.07826467481,9993134.627033593
B,100,98,2744,7644,98,294,53092.27391524753,103942.11341582864,0.33809329801957894,0.661906701980421,297.50339132627033,582.4412661659997,41638.107530723275,59173.183397104935,41958.10753072327,59493.183397104935,87994.465749227,10081129.09278282
B,100,99,2772,7722,99,297,53588.89493823976,105433.81961634937,0.3369889332372315,0.6630110667627686,295.6617064310739,581.701545800523,41933.769237154345,59754.88494290546,42253.76923715434,60074.88494290546,87736.3252231597,10168865.418005979
B,100,100,2800,7800,100,300,54084.82462355756,106933.29519837172,0.33589278451003046,0.6641072154899695,293.83444445117414,580.9519695523087,42227.60368160552,60335.83691245777,42547.60368160551,60655.83691245777,87478.64140034828,10256344.059406327
B,100,101,2828,7878,101,303,54580.06600276355,108440.505232092,0.33480477702493633,0.6651952229750637,292.0214125201083,580.1925836928505,42519.62509412563,60916.02949615062,42839.62509412562,61236.02949615062,87221.39962129587,10343565.459027624
B,100,102,2856,7956,102,306,55074.622021007905,109955.41456328805,0.3337248367685857,0.6662751632314142,290.2224221208525,579.4234362187261,42809.84751624648,61495.45293236935,43129.847516246475,61815.45293236935,86964.58583395787,10430530.044861581
B,100,103,2884,8034,103,309,55568.49553993196,111477.98781823488,0.33265289051782504,0.6673471094821749,288.43728895771443,578.6445767934525,43098.284805204195,62074.0975091628,43418.28480520419,62394.0975091628,86708.18657511669,10517238.231436698
B,100,104,2912,8112,104,312,56061.68934047964,113008.18940859566,0.3315888658303439,0.668411134169656,286.66583283280147,577.8560566912964,43384.950638037,62651.95356585409,43704.95063803699,62971.95356585409,86452.1889524098,10603690.420389108
B,100,105,2940,8190,105,315,56554.20612561987,114545.9835362886,0.33053269103541133,0.6694673089645887,284.9078775264988,577.0579287421932,43669.8585155635,63229.011494596285,43989.858515563494,63549.011494596285,86196.5806268692,10689887.001015978
B,100,106,2968,8268,106,318,57046.04852298274,116091.33419832849,0.3294842952247136,0.6705157047752864,283.16325068206316,576.2502472782608,43953.02176624556,63805.26174187454,44273.021766245554,64125.26174187454,85941.34979603239,10775828.35081201
B,100,107,2996,8346,107,321,57537.21908741272,117644.20519164304,0.3284436082432955,0.6715563917567046,281.43178369419735,575.4330680818981,44234.45354993976,64380.69480995644,44554.45354993975,64700.69480995644,85686.48517760955,10861514.83598962
B,100,108,3024,8424,108,324,58027.720303441536,119204.56011786374,0.32741056068060365,0.6725894393193963,279.71331160118393,574.6064483348755,44514.16686154094,64955.301258291314,44834.166861540936,65275.301258291314,85431.97599360596,10946946.811983226
B,100,109,3052,8502,109,327,58517.55458768323,120772.3623880906,0.3263850838616334,0.6736149161383667,278.00767298060816,573.7704465687086,44792.17453452155,65529.07170486002,45112.174534521546,65849.07170486002,85177.81195493168,11032124.623938158
B,100,110,3080,8580,110,330,59006.72429115418,122347.57522762992,0.3253671098381787,0.6746328901618213,276.3147098487067,572.9251226166331,45068.48924437026,66101.99682747666,45388.489244370256,66421.99682747666,84923.98324653399,11117048.607184691
B,100,111,3108,8658,111,333,59495.231701520526,123930.16168070596,0.32435657138018426,0.6756434286198157,274.634267562812,572.070537566319,45343.123511933074,66674.06736504298,45663.12351193307,66994.06736504298,84670.4805129131,11201719.087697605
B,100,112,3136,8736,112,336,59983.079045275284,125520.08461514454,0.32335340196720147,0.6766465980327987,272.9661947272925,571.2067537143638,45616.089706660365,67245.27411875734,45936.08970666036,67565.27411875734,84417.29484416562,11286136.38254177
B,100,113,3164,8814,113,339,60470.268489847695,127117.30672703005,0.32235753577994447,0.6776424642200555,271.3103431021282,570.3338345209959,45887.400049762495,67815.60795327833,46207.40004976249,68135.60795327833,84164.41776231241,11370300.800304083
B,100,114,3192,8892,114,342,60956.80214564667,128721.79054533342,0.32136890769195053,0.6786310923080494,269.66656751492127,569.451844566845,46157.066617277414,68385.05979784518,46477.06661727741,68705.05979784518,83911.84120817663,11454212.64151226
B,100,115,3220,8970,115,345,61442.68206804073,130333.49843651231,0.32038745326133966,0.6796125467386602,268.03472577548155,568.5608495101895,46425.1013430529,68953.62064735538,46745.10134305289,69273.62064735538,83659.55752856712,11537872.199040826
B,100,116,3248,9048,116,348,61927.91025927647,131952.3926090825,0.31941310872267586,0.6805868912773242,266.41467859316094,567.660916045224,46691.51602164606,69521.2815634006,47011.51602164605,69841.2815634006,83407.55946383848,11621279.758504665
B,100,117,3276,9126,117,351,62412.48867033729,133578.43511815998,0.318445810978928,0.6815541890210719,264.80628949702657,566.7521118617188,46956.322311143085,70088.03367526231,47276.32231114308,70408.03367526231,83155.84013587455,11704435.598640539
B,100,118,3304,9204,118,354,62896.41920274475,135211.58786997374,0.3174854975935308,0.6825145024064693,263.20942475843384,565.8345056053231,47219.53173590152,70653.86818086763,47539.53173590151,70973.86818086763,82904.3930363757,11787339.991676914
